,endTime,artistName,trackName,msPlayed
394,2021-01-06 04:56,Udit Narayan,Preminchu Kunna Vallu,9479
395,2021-01-06 06:46,K. S. Chithra,Doboochulaatelara,313760
396,2021-01-06 06:58,K. S. Chithra,Doboochulaatelara,313760
397,2021-01-06 07:02,K. S. Chithra,Doboochulaatelara,66057
398,2021-01-06 07:03,Swarnalatha,Yamunna Thatilo,78330
399,2021-01-06 07:05,Swarnalatha,Yamunna Thatilo,78330
400,2021-01-06 07:06,Swarnalatha,Yamunna Thatilo,78330
401,2021-01-06 07:07,Swarnalatha,Yamunna Thatilo,78330
402,2021-01-06 07:08,Swarnalatha,Yamunna Thatilo,78330
403,2021-01-06 07:12,Swarnalatha,Yamunna Thatilo,78330
404,2021-01-06 07:13,Swarnalatha,Yamunna Thatilo,78330
405,2021-01-06 07:14,Swarnalatha,Yamunna Thatilo,78330
406,2021-01-06 07:14,Swarnalatha,Yamunna Thatilo,4528
407,2021-01-06 07:20,K. S. Chithra,Doboochulaatelara,313760
408,2021-01-06 07:25,K. S. Chithra,Doboochulaatelara,313760
409,2021-01-06 07:30,K. S. Chithra,Doboochulaatelara,313760
410,2021-01-06 07:35,K. S. Chithra,Doboochulaatelara,313760
411,2021-01-06 07:41,K. S. Chithra,Doboochulaatelara,313760
412,2021-01-06 07:51,K. S. Chithra,Doboochulaatelara,5514
413,2021-01-06 09:23,John Williams,Theme From Schindler's List,255693
414,2021-01-06 09:28,John Williams,"Jewish Town (Krakow Ghetto, Winter '41)",280133
415,2021-01-06 09:33,John Williams,"Immolation (With Our Lives, We Give Life)",283933
416,2021-01-06 09:48,John Williams,Remembrances,251478
417,2021-01-06 14:29,K. J. Yesudas,Kathalo Rajakumari,294851
418,2021-01-06 14:49,Udit Narayan,Preminchu Kunna Vallu,14608
419,2021-01-07 02:17,Sameera Bharadwaj,Madhurame,343214
420,2021-01-07 02:20,Gowthami,Mari Mari,174240
421,2021-01-07 02:25,L. V. Revanth,Oopiri Aaguthunnadey,244547
422,2021-01-07 02:47,Sowjanya,Gundelonaa,14765
423,2021-01-07 02:51,Gowthami,Mari Mari,174240
424,2021-01-07 02:55,L. V. Revanth,Oopiri Aaguthunnadey,244547
425,2021-01-07 02:59,Sowjanya,Gundelonaa,234998
426,2021-01-07 03:02,Nikhita Gandhi,Dhooram,181195
427,2021-01-07 03:47,L. V. Revanth,Telisiney Na Nuvvey,41482
428,2021-01-08 02:39,Armaan Malik,Padi Padi Leche,203777
429,2021-01-08 02:42,Anurag Kulkarni,Kallolam,196665
430,2021-01-08 02:43,Sia,Snowman,18021
431,2021-01-08 02:43,David Guetta,Let's Love,34980
432,2021-01-08 02:46,Ellie Goulding,Hate Me,188066
433,2021-01-08 02:50,Calvin Harris,Outside (feat. Ellie Goulding),227266
434,2021-01-08 02:54,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",252534
435,2021-01-08 02:58,Ellie Goulding,Close To Me,182626
436,2021-01-08 03:01,Ellie Goulding,Sixteen,201226
437,2021-01-08 03:16,Ellie Goulding,Love I’m Given,183260
438,2021-01-08 03:32,Ellie Goulding,Hate Me,188066
439,2021-01-08 03:36,Calvin Harris,Outside (feat. Ellie Goulding),227266
440,2021-01-08 04:04,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",10792
441,2021-01-08 11:22,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",230195
442,2021-01-08 11:25,Ellie Goulding,Close To Me,182626
443,2021-01-08 11:29,Ellie Goulding,Sixteen,201226
444,2021-01-08 11:32,Ellie Goulding,Love I’m Given,152784
445,2021-01-08 11:36,Gajendra Verma,"Mann Mera (From ""Table No. 21"")",198125
446,2021-01-08 11:40,Gajendra Verma,"Mann Mera (From ""Table No. 21"")",2438
447,2021-01-08 11:40,Gajendra Verma,"Mann Mera (From ""Table No. 21"")",150373
448,2021-01-08 11:40,Gajendra Verma,"Mann Mera (From ""Table No. 21"")",10462
449,2021-01-08 11:40,Ellie Goulding,Love I’m Given,1656
450,2021-01-08 11:40,Ellie Goulding,Sixteen,1908
451,2021-01-08 11:40,Ellie Goulding,Sixteen,1054
452,2021-01-08 11:43,Ellie Goulding,Close To Me,182626
453,2021-01-08 11:47,Ellie Goulding,Sixteen,201226
454,2021-01-08 12:13,Ellie Goulding,Love I’m Given,112023
455,2021-01-08 13:05,Ellie Goulding,Close To Me,23
456,2021-01-08 13:05,Ellie Goulding,Love I’m Given,467
457,2021-01-08 13:05,Ellie Goulding,Love I’m Given,3094
458,2021-01-08 13:05,Ellie Goulding,Sixteen,1743
459,2021-01-08 13:05,Ellie Goulding,Sixteen,23
460,2021-01-08 13:09,Ellie Goulding,Close To Me,23
461,2021-01-08 13:09,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",864
462,2021-01-08 13:09,Ellie Goulding,Love I’m Given,23
463,2021-01-08 13:09,Ellie Goulding,Sixteen,23
464,2021-01-08 13:09,Ellie Goulding,Sixteen,186760
465,2021-01-08 13:52,Ellie Goulding,Close To Me,116597
466,2021-01-08 14:27,Falak Shabir,Mera Mann Kehne Laga,34619
467,2021-01-08 14:31,Falak Shabir,Mera Mann Kehne Laga (Reprise),260461
468,2021-01-08 15:04,Falak Shabir,Mera Mann Kehne Laga (Reprise),102857
469,2021-01-09 03:45,Ellie Goulding,Slow Grenade,1845
470,2021-01-09 03:45,Ellie Goulding,Power,2054
471,2021-01-09 03:45,Ellie Goulding,Love I’m Given,641
472,2021-01-09 03:45,Ellie Goulding,Sixteen,3332
473,2021-01-09 03:46,Ellie Goulding,Worry About Me (feat. blackbear),5259
474,2021-01-09 03:46,Ellie Goulding,Slow Grenade,1035
475,2021-01-09 03:46,Ellie Goulding,Power,23
476,2021-01-09 03:46,Ellie Goulding,Love I’m Given,1207
477,2021-01-09 03:46,Ellie Goulding,Sixteen,1232
478,2021-01-09 03:54,Ellie Goulding,Close To Me,182626
479,2021-01-09 03:58,Ellie Goulding,Sixteen,201226
480,2021-01-09 04:01,Ellie Goulding,Love I’m Given,209240
481,2021-01-09 04:05,Ellie Goulding,Slow Grenade,217493
482,2021-01-09 04:08,Ellie Goulding,Power,191333
483,2021-01-09 04:09,Ellie Goulding,Worry About Me (feat. blackbear),43897
484,2021-01-09 04:12,Billie Eilish,bad guy,194087
485,2021-01-09 04:13,Billie Eilish,bury a friend,63560
486,2021-01-09 04:16,Billie Eilish,lovely (with Khalid),200185
487,2021-01-09 04:21,Billie Eilish,idontwannabeyouanymore,203569
488,2021-01-09 04:23,Billie Eilish,when the party's over,76987
489,2021-01-09 07:07,Ellie Goulding,Love I’m Given,8983
490,2021-01-09 07:07,Ellie Goulding,Sixteen,201226
491,2021-01-09 07:12,Ellie Goulding,Close To Me,182626
492,2021-01-09 07:15,Ellie Goulding,Sixteen,201226
493,2021-01-09 07:17,Ellie Goulding,Love I’m Given,98605
494,2021-01-09 14:38,Ellie Goulding,Love I’m Given,193539
495,2021-01-09 14:43,Ellie Goulding,Slow Grenade,217493
496,2021-01-09 15:03,Ellie Goulding,Power,145307
497,2021-01-09 15:28,Ellie Goulding,Power,46026
498,2021-01-09 15:31,Ellie Goulding,Worry About Me (feat. blackbear),179758
499,2021-01-09 15:31,Ellie Goulding,Lights - Single Version,30139
500,2021-01-09 15:32,The Chainsmokers,Call You Mine,37720
501,2021-01-09 15:33,Taylor Swift,cardigan,12177
502,2021-01-09 15:33,Lauv,"fuck, i'm lonely (with Anne-Marie)",50503
503,2021-01-09 15:37,Billie Eilish,lovely (with Khalid),200185
504,2021-01-09 15:37,Justin Bieber,Intentions,2463
505,2021-01-09 16:02,Kane Brown,Be Like That - feat. Swae Lee & Khalid,36486
506,2021-01-09 18:17,Marshmello,Silence,180822
507,2021-01-09 18:38,Ed Sheeran,Beautiful People (feat. Khalid),135054
508,2021-01-10 02:17,Anirudh Ravichander,Emannavoo,702
509,2021-01-10 02:17,Anirudh Ravichander,Emannavoo,214765
510,2021-01-10 02:17,Anirudh Ravichander,Odini Lali,4013
511,2021-01-10 02:22,Anirudh Ravichander,Manasa Manasa,268794
512,2021-01-10 02:22,Anirudh Ravichander,Emannavoo,7926
513,2021-01-10 02:23,Sid Sriram,Manasa Manasa - Telugu,71741
514,2021-01-10 02:34,Santhosh Narayanan,Ennadi Maayavi Nee,55333
515,2021-01-10 02:42,Santhosh Narayanan,Ennadi Maayavi Nee,252447
516,2021-01-10 02:47,Sid Sriram,Anbae Peranbae,269333
517,2021-01-10 02:49,Sid Sriram,Thaarame Thaarame,99903
518,2021-01-10 02:51,Sid Sriram,"Nira - From ""Takkar""",107776
519,2021-01-10 02:53,Sid Sriram,Uyire,139569
520,2021-01-10 02:57,Santhosh Narayanan,Ennadi Maayavi Nee,251000
521,2021-01-10 03:02,Sid Sriram,Anbae Peranbae,269333
522,2021-01-10 03:03,Sid Sriram,Thaarame Thaarame,61042
523,2021-01-10 03:04,Yuvan Shankar Raja,High On Love,58990
524,2021-01-10 03:04,Anirudh Ravichander,Yennai Maatrum Kadhale,21865
525,2021-01-10 03:08,Sid Sriram,Nee Parichayamutho,216289
526,2021-01-10 03:08,Sid Sriram,It Isn't True,31105
527,2021-01-10 03:08,Ilaiyaraaja,"Neenga Mudiyuma (From ""Psycho (Tamil)"")",8970
528,2021-01-10 03:10,Sid Sriram,"Ee Maya Peremito - From ""Orey Bujjiga""",20642
529,2021-01-10 03:14,Santhosh Narayanan,Ennadi Maayavi Nee,251000
530,2021-01-10 03:19,Sid Sriram,Anbae Peranbae,269333
531,2021-01-10 03:23,Sid Sriram,Thaarame Thaarame,228214
532,2021-01-10 03:28,Sid Sriram,"Nira - From ""Takkar""",304772
533,2021-01-10 03:32,Sid Sriram,Prema O Premaa,16891
534,2021-01-10 03:32,Sid Sriram,"Madhu Pole (From ""Dear Comrade"")",261503
535,2021-01-10 04:05,Sid Sriram,Kannaana Kanney,42205
536,2021-01-10 11:43,Santhosh Narayanan,Ennadi Maayavi Nee,237555
537,2021-01-10 11:48,Sid Sriram,Anbae Peranbae,186981
538,2021-01-10 11:53,Sid Sriram,Anbae Peranbae,1817
539,2021-01-10 11:53,Santhosh Narayanan,Ennadi Maayavi Nee,251000
540,2021-01-10 11:56,Santhosh Narayanan,Ennadi Maayavi Nee,171259
541,2021-01-10 12:40,Sid Sriram,"Inthena Inthena (From ""Suryakantam"")",2091
542,2021-01-10 12:40,Sid Sriram,Anbae Peranbae,2468
543,2021-01-10 12:40,Sid Sriram,Prema O Premaa,1172
544,2021-01-10 12:40,Sid Sriram,"Madhu Pole (From ""Dear Comrade"")",0
545,2021-01-10 12:40,Santhosh Narayanan,Ennadi Maayavi Nee,251000
546,2021-01-10 12:40,A.R. Rahman,Thalli Pogathey,700
547,2021-01-10 12:40,Sid Sriram,"Nira - From ""Takkar""",1012
548,2021-01-10 12:40,Sid Sriram,Thaarame Thaarame,1092
549,2021-01-10 12:40,Sid Sriram,"Parayuvaan - From ""Ishq""",1147
550,2021-01-10 12:45,Ilaiyaraaja,"Unna Nenachu (From ""Psycho (Tamil)"")",271169
551,2021-01-10 12:45,Sid Sriram,"Pularaadha (From ""Dear Comrade"")",1581
552,2021-01-10 12:49,Ghibran,"Yaar Azhaippadhu - From ""Maara""",1673
553,2021-01-10 12:49,A.R. Rahman,Nuvvunte Naa Jathagaa,1370
554,2021-01-10 12:49,Sid Sriram,OMG Ponnu,16235
555,2021-01-10 12:49,Yuvan Shankar Raja,High On Love,2503
556,2021-01-10 12:49,Anirudh Ravichander,Yennai Maatrum Kadhale,2415
557,2021-01-10 12:49,Sid Sriram,Vellipomaake,0
558,2021-01-10 12:49,Sam C.S.,"Yaaradiyo - From ""Gorilla""",1442
559,2021-01-10 12:49,Sid Sriram,"Neeli Neeli Aakasam (From ""30 Rojullo Preminchadam Ela"")",35629
560,2021-01-10 12:49,D. Imman,Kurumba - Father's Love,252
561,2021-01-10 12:49,Anirudh Ravichander,Ninnu Chuse Anandamlo,1389
562,2021-01-10 12:49,Blaaze,Raajali,1875
563,2021-01-10 12:50,Sid Sriram,Emo Emo Emo,2851
564,2021-01-10 12:50,Sid Sriram,Unkoodave Porakkanum (Brother’s Version),2271
565,2021-01-10 12:50,Hiphop Tamizha,Nee Nenacha,1550
566,2021-01-10 12:50,A.R. Rahman,Maacho,5359
567,2021-01-10 12:50,Sid Sriram,Inayae,1162
568,2021-01-10 12:50,Sid Sriram,Endhira Logathu Sundariye,2354
569,2021-01-10 13:01,Sid Sriram,Emo Emo Emo,64496
570,2021-01-11 01:22,Khalid,Know Your Worth,154171
571,2021-01-11 02:02,Sid Sriram,Inkem Inkem Inkem Kaavaale,266715
572,2021-01-11 02:07,Leon James,"Kadhaippoma (From ""Oh My Kadavule"")",282208
573,2021-01-11 02:11,Sid Sriram,Adiga Adiga,213279
574,2021-01-11 02:14,Sid Sriram,"Choosale Kallaraa (From ""Sr Kalyanamandapam"")",223090
575,2021-01-11 02:19,Thaman S,"Hey Idi Nenena (From ""Solo Brathuke So Better"")",254999
576,2021-01-11 02:23,Praveen Lakkaraju,"Emo Emo - From ""Raahu""",242412
577,2021-01-11 02:28,Sid Sriram,"Arerey Manasa (From ""Falaknuma Das"")",301500
578,2021-01-11 02:32,Sid Sriram,Vachindamma,250402
579,2021-01-11 02:36,Sid Sriram,Po Po Yen,246986
580,2021-01-11 02:40,Santhosh Narayanan,Ennadi Maayavi Nee,251000
581,2021-01-11 02:55,Sid Sriram,Anbae Peranbae,87279
582,2021-01-11 03:23,Pradeep Kumar,Life Of Ram - Telugu,364375
583,2021-01-11 03:26,Brinda,Naa Kale Kalai - Telugu,136986
584,2021-01-11 03:31,Chinmayi,Inthena - Telugu,325666
585,2021-01-11 03:38,Chinmayi,Pranam - Telugu,200000
586,2021-01-11 04:13,Pradeep Kumar,Life Of Ram - Telugu,113864
587,2021-01-11 09:30,Sid Sriram,Kannaana Kanney,113245
588,2021-01-11 11:39,Sid Sriram,Yaen Ennai Pirindhaai - Male,196364
589,2021-01-11 11:40,Sid Sriram,Yaen Ennai Pirindhaai,92836
590,2021-01-11 11:41,Sid Sriram,Yaen Ennai Pirindhaai - Tamil,2842
591,2021-01-11 11:45,Santhosh Narayanan,Ennadi Maayavi Nee,242994
592,2021-01-11 11:50,Sid Sriram,"Parayuvaan - From ""Ishq""",277346
593,2021-01-11 11:54,A.R. Rahman,Thalli Pogathey,268055
594,2021-01-11 12:41,Ilaiyaraaja,"Unna Nenachu (From ""Psycho (Tamil)"")",243920
595,2021-01-11 14:40,Santhosh Narayanan,Ennadi Maayavi Nee,251000
596,2021-01-11 15:01,Santhosh Narayanan,Ennadi Maayavi Nee,163947
597,2021-01-11 15:06,Santhosh Narayanan,Ennadi Maayavi Nee,251000
598,2021-01-11 15:25,Santhosh Narayanan,Ennadi Maayavi Nee,232087
599,2021-01-11 17:24,Rahul Sharma,O Beta ji Cover,15469
600,2021-01-11 17:56,C. Ramchandra,Qismat Ki Hawa Kabhi Naram,56380
601,2021-01-12 01:28,Vivek Sagar,Doragari,314036
602,2021-01-12 01:44,Vivek Sagar,Talapu Talupu,245987
603,2021-01-12 01:58,Vivek Sagar,Doragari,307246
604,2021-01-12 02:14,Vivek Sagar,Doragari,86423
605,2021-01-12 11:29,Vivek Sagar,Doragari,228111
606,2021-01-12 11:56,Vivek Sagar,Talapu Talupu,284251
607,2021-01-12 12:20,Vivek Sagar,Vagalaadi,211729
608,2021-01-12 14:06,Vivek Sagar,Vagalaadi,11643
609,2021-01-12 14:12,Vivek Sagar,Talapu Talupu,259123
610,2021-01-12 14:41,Vivek Sagar,Doragari,41825
611,2021-01-12 15:20,Santhosh Narayanan,Ennadi Maayavi Nee,251000
612,2021-01-12 15:20,Santhosh Narayanan,Ennadi Maayavi Nee,2697
613,2021-01-12 15:25,Udit Narayan,Preminchu Kunna Vallu,2552
614,2021-01-12 15:25,K. J. Yesudas,Kathalo Rajakumari,300681
615,2021-01-13 03:06,Ellie Goulding,Close To Me,182626
616,2021-01-13 03:19,Ellie Goulding,Love Me Like You Do,135989
617,2021-01-13 03:25,K. J. Yesudas,Pachani Chilukalu,351600
618,2021-01-13 03:35,Hariharan,Te Le Phone,162674
619,2021-01-13 04:21,K. J. Yesudas,Pachani Chilukalu,912416
620,2021-01-14 14:38,Ellie Goulding,Close To Me,182626
621,2021-01-14 14:42,Ellie Goulding,Love Me Like You Do,253520
622,2021-01-14 14:56,Ellie Goulding,Love I’m Given,2544
623,2021-01-15 06:01,Ayaan,Jaana,271270
624,2021-01-15 06:27,Sahithi Chaganti,Dooramuga,49779
625,2021-01-15 07:29,Rahul Sipligunj,Ranga Ranga Rangasthalaana,305967
626,2021-01-15 08:23,M. M. Manasi,Rangamma Mangamma,92081
627,2021-01-15 12:32,In Focus by The Hindu,The Morocco-Israel deal and its implications for Western Sahara | The Hindu In Focus Podcast ,6338
628,2021-01-15 13:55,M. M. Manasi,Rangamma Mangamma,3373
629,2021-01-15 13:55,Rahul Sipligunj,Ranga Ranga Rangasthalaana,305967
630,2021-01-16 07:21,Billie Eilish,lovely (with Khalid),190940
631,2021-01-16 10:40,Billie Eilish,lovely (with Khalid),200185
632,2021-01-16 10:43,Kane Brown,Be Like That - feat. Swae Lee & Khalid,178724
633,2021-01-16 10:43,Marshmello,Silence,3251
634,2021-01-16 10:46,Ed Sheeran,Beautiful People (feat. Khalid),163344
635,2021-01-16 10:48,Khalid,Know Your Worth,111848
636,2021-01-16 10:51,Khalid,Saturday Nights,166761
637,2021-01-16 10:57,Khalid,Better,225857
638,2021-01-16 11:00,Khalid,Location,157360
639,2021-01-16 11:08,Khalid,Eleven (feat. Summer Walker),13280
640,2021-01-16 11:08,Khalid,8TEEN,222313
641,2021-01-16 11:09,Khalid,OTW,67699
642,2021-01-16 11:10,benny blanco,Eastside (with Halsey & Khalid),17349
643,2021-01-16 11:11,Taylor Swift,willow,93891
644,2021-01-16 11:13,Taylor Swift,Lover,90873
645,2021-01-16 11:14,Demi Lovato,Tell Me You Love Me,22575
646,2021-01-16 11:14,Taylor Swift,New Romantics,49110
647,2021-01-16 11:15,Demi Lovato,Lonely,32729
648,2021-01-16 11:19,Shawn Mendes,Stitches,2941
649,2021-01-16 11:19,Ed Sheeran,Perfect,263400
650,2021-01-16 11:21,Taylor Swift,Blank Space,117205
651,2021-01-16 11:25,Santhosh Narayanan,Ennadi Maayavi Nee,243298
652,2021-01-16 13:17,Santhosh Narayanan,Ennadi Maayavi Nee,7767
653,2021-01-16 13:18,Santhosh Narayanan,Ennadi Maayavi Nee,3463
654,2021-01-16 13:19,Sid Sriram,Ennadi Maayavi Nee (From 'VadaChennai'),8940
655,2021-01-16 13:20,Santhosh Narayanan,Ennadi Maayavi Nee,2819
656,2021-01-16 13:20,Khalid,Better,1208
657,2021-01-16 13:31,Billie Eilish,lovely (with Khalid),20216
658,2021-01-16 13:31,Sid Sriram,Ennadi Maayavi Nee (From 'VadaChennai'),6360
659,2021-01-16 13:35,Santhosh Narayanan,Ennadi Maayavi Nee,251000
660,2021-01-16 13:36,Santhosh Narayanan,Ennadi Maayavi Nee,41784
661,2021-01-16 13:39,Billie Eilish,lovely (with Khalid),200185
662,2021-01-16 14:05,Billie Eilish,Six Feet Under,187608
663,2021-01-16 14:05,Halsey,Sorry,9730
664,2021-01-16 14:06,Alec Benjamin,Let Me Down Slowly,25277
665,2021-01-16 14:10,Santhosh Narayanan,Ennadi Maayavi Nee,251000
666,2021-01-16 14:27,Santhosh Narayanan,Ennadi Maayavi Nee,80342
667,2021-01-16 14:31,Santhosh Narayanan,Ennadi Maayavi Nee,251000
668,2021-01-16 14:42,Santhosh Narayanan,Ennadi Maayavi Nee,443938
669,2021-01-16 14:47,Santhosh Narayanan,Ennadi Maayavi Nee,251000
670,2021-01-16 15:10,Santhosh Narayanan,Ennadi Maayavi Nee,250007
671,2021-01-16 16:54,Santhosh Narayanan,Ennadi Maayavi Nee,245015
672,2021-01-17 01:09,Santhosh Narayanan,Ennadi Maayavi Nee,112180
673,2021-01-17 06:17,Santhosh Narayanan,Ennadi Maayavi Nee,251735
674,2021-01-17 06:21,Santhosh Narayanan,Ennadi Maayavi Nee,251000
675,2021-01-17 06:25,Santhosh Narayanan,Ennadi Maayavi Nee,251000
676,2021-01-17 06:30,Santhosh Narayanan,Ennadi Maayavi Nee,251000
677,2021-01-17 06:34,Santhosh Narayanan,Ennadi Maayavi Nee,251000
678,2021-01-17 06:36,Santhosh Narayanan,Ennadi Maayavi Nee,137317
679,2021-01-17 10:28,Billie Eilish,lovely (with Khalid),2501
680,2021-01-17 10:31,Billie Eilish,lovely (with Khalid),200185
681,2021-01-17 10:32,Billie Eilish,lovely (with Khalid),35726
682,2021-01-17 10:34,Billie Eilish,lovely (with Khalid),914
683,2021-01-17 10:52,Billie Eilish,lovely (with Khalid),34392
684,2021-01-17 14:07,Billie Eilish,lovely (with Khalid),41399
685,2021-01-18 11:49,Billie Eilish,lovely (with Khalid),138978
686,2021-01-18 11:53,Billie Eilish,lovely (with Khalid),200185
687,2021-01-18 11:54,Billie Eilish,lovely (with Khalid),57484
688,2021-01-18 12:56,Santhosh Narayanan,Ennadi Maayavi Nee,251000
689,2021-01-18 13:00,Santhosh Narayanan,Ennadi Maayavi Nee,251000
690,2021-01-18 13:05,Santhosh Narayanan,Ennadi Maayavi Nee,251000
691,2021-01-18 13:09,Santhosh Narayanan,Ennadi Maayavi Nee,251000
692,2021-01-18 13:13,Santhosh Narayanan,Ennadi Maayavi Nee,251000
693,2021-01-18 13:31,Santhosh Narayanan,Ennadi Maayavi Nee,38134
694,2021-01-20 02:29,Billie Eilish,lovely (with Khalid),200185
695,2021-01-20 02:31,Billie Eilish,lovely (with Khalid),132867
696,2021-01-20 02:47,Billie Eilish,lovely (with Khalid),67315
697,2021-01-20 02:51,Billie Eilish,lovely (with Khalid),200185
698,2021-01-20 02:56,Billie Eilish,lovely (with Khalid),200185
699,2021-01-20 02:59,Billie Eilish,lovely (with Khalid),200185
700,2021-01-20 03:06,Billie Eilish,lovely (with Khalid),141448
701,2021-01-20 03:09,Billie Eilish,lovely (with Khalid),199955
702,2021-01-20 03:09,Billie Eilish,lovely (with Khalid),58576
703,2021-01-20 03:11,Billie Eilish,bad guy,125186
704,2021-01-20 03:12,ZAYN,Dusk Till Dawn - Radio Edit,15450
705,2021-01-20 03:25,Ed Sheeran,Beautiful People (feat. Khalid),61679
706,2021-01-20 03:55,Ed Sheeran,Beautiful People (feat. Khalid),6694
707,2021-01-20 03:55,Ed Sheeran,Beautiful People (feat. Khalid),2819
708,2021-01-20 03:55,Ed Sheeran,Beautiful People (feat. Khalid),5718
709,2021-01-20 03:59,Ed Sheeran,Beautiful People (feat. Khalid),94740
710,2021-01-20 04:47,Khalid,Know Your Worth,85537
711,2021-01-20 14:23,ZAYN,Dusk Till Dawn - Radio Edit,239000
712,2021-01-20 14:52,Sia,Together,55614
713,2021-01-20 15:02,Sia,Together,1826
714,2021-01-20 15:04,Sia,Together,149456
715,2021-01-20 15:09,Sia,Courage to Change,292656
716,2021-01-20 15:19,Sia,Saved My Life,170553
717,2021-01-20 15:20,Lauv,"fuck, i'm lonely (with Anne-Marie)",20030
718,2021-01-20 15:20,The Chainsmokers,Takeaway,69361
719,2021-01-20 15:21,Marshmello,OK Not To Be OK,74417
720,2021-01-21 00:27,Shawn Mendes,Wonder,22442
721,2021-01-21 00:27,Marshmello,OK Not To Be OK,84030
722,2021-01-21 00:27,Dan + Shay,"10,000 Hours (with Justin Bieber)",3007
723,2021-01-21 00:31,Diplo,Lonely (with Jonas Brothers),0
724,2021-01-21 00:31,Justin Bieber,Forever (feat. Post Malone & Clever),219733
725,2021-01-21 00:35,Surf Mesa,ily (i love you baby) (ARTY Remix) [feat. Emilee],187330
726,2021-01-21 00:37,Elyanna,Ana Lahale,89564
727,2021-01-21 01:09,Elyanna,Ana Lahale,1679
728,2021-01-21 01:12,Ariana Grande,positions,172324
729,2021-01-21 01:14,24kGoldn,Mood (feat. iann dior),140525
730,2021-01-21 01:17,Elyanna,Ana Lahale,179988
731,2021-01-21 01:21,Martin Garrix,Higher Ground (feat. John Martin),206279
732,2021-01-21 01:24,Faydee,YE YE,162235
733,2021-01-21 01:26,R3HAB,One More Dance (with Alida),143372
734,2021-01-21 01:29,JACKBOYS,OUT WEST (feat. Young Thug),151826
735,2021-01-21 01:32,Topic,Why Do You Lie To Me (feat. Lil Baby),160857
736,2021-01-21 01:33,Internet Money,Lemonade,101179
737,2021-01-21 01:38,Bruno Mars,Count on Me,197373
738,2021-01-21 01:49,Bruno Mars,Count on Me,43920
739,2021-01-21 09:39,Bruno Mars,Count on Me,150377
740,2021-01-21 11:08,Bruno Mars,Count on Me,3279
741,2021-01-21 11:11,Bruno Mars,Count on Me,197373
742,2021-01-21 11:56,Sia,Together,1964
743,2021-01-21 11:56,Bruno Mars,Count on Me,26827
744,2021-01-21 12:04,Sia,Courage to Change,292656
745,2021-01-21 12:04,Sia,Saved My Life,20461
746,2021-01-21 12:05,Sia,Elastic Heart,36221
747,2021-01-21 12:08,Billie Eilish,lovely (with Khalid),200185
748,2021-01-21 12:11,Billie Eilish,bad guy,160316
749,2021-01-21 12:12,Billie Eilish,everything i wanted,34536
750,2021-01-21 12:14,Khalid,Saturday Nights,106146
751,2021-01-21 12:17,Billie Eilish,lovely (with Khalid),200185
752,2021-01-21 12:21,Khalid,Vertigo,270413
753,2021-01-21 12:25,Khalid,Another Sad Love Song,244746
